min_date,max_date,X_t,Y_t+tau,tau=-1,tau=0,tau=+1
2007-07-31,2019-12-31,BG,DRGNP,0.0606229533119205,-0.821953983545342,-0.0200518264163809
2007-07-31,2019-12-31,BG,DPR,0.0691704446776245,-0.670047791911593,-0.0151220009067599
2007-07-31,2019-12-31,BG,DCX/NS,0.106515999606594,0.139063670125503,-0.0129978513491535
2007-07-31,2019-12-31,BG,DROC,0.092472744537012,-0.471650230014358,0.643082686070509
1953-01-31,1977-12-31,I,DRGNP,0.23480499426168,-0.217758577942827,-0.309924789672689
1953-01-31,1977-12-31,I,DPR,0.116008967948318,-0.399967798053504,-0.414045765071918
1953-01-31,1977-12-31,I,DCX/NS,-0.27326579039112,-0.0982448916654129,-0.0126987538580913
1953-01-31,1977-12-31,I,DROC,-0.0729770692068658,-0.411945397279477,-0.267517838482557
1953-01-31,1977-12-31,EITB,DRGNP,-0.0563687183594113,-0.310790635392705,0.10849645584404
1953-01-31,1977-12-31,EITB,DPR,-0.15445005483121,-0.48147308435967,0.00284239589285966
1953-01-31,1977-12-31,EITB,DCX/NS,-0.267775157846085,-0.049709919006974,-0.15188465272406
1953-01-31,1977-12-31,EITB,DROC,-0.291402633077875,-0.409482305982411,0.00306459516799391
1953-01-31,1977-12-31,BG,DRGNP,0.353400458980752,0.35548874651232,-0.081539446638304
1953-01-31,1977-12-31,BG,DPR,0.174785695584124,0.142086519409643,-0.302082746557668
1953-01-31,1977-12-31,BG,DCX/NS,-0.00417185579026005,-0.152983479979907,0.0285265453017236
1953-01-31,1977-12-31,BG,DROC,0.0613445070647516,-0.235465011105362,-0.326814048874373
1954-01-31,1976-12-31,I,DRGNP,0.131947199036196,-0.394731900443317,-0.235501994150436
1954-01-31,1976-12-31,I,DPR,0.0127001736337098,-0.490894969604725,-0.325437744832695
1954-01-31,1976-12-31,I,DCX/NS,-0.293106947995599,-0.104468037223389,-0.187471310969041
1954-01-31,1976-12-31,I,DROC,-0.262845563363159,-0.372518708150883,-0.169153380465005
1954-01-31,1976-12-31,EITB,DRGNP,-0.171611908754746,-0.431732682724017,0.203532558508958
1954-01-31,1976-12-31,EITB,DPR,-0.274901363117494,-0.53880435282072,0.131371275445557
1954-01-31,1976-12-31,EITB,DCX/NS,-0.271811573313499,-0.0214983540280359,-0.313879626549198
1954-01-31,1976-12-31,EITB,DROC,-0.498433874899692,-0.348055127036164,0.0968334247452025
1954-01-31,1976-12-31,BG,DRGNP,0.254927832269175,0.259362404874482,0.0520550561613144
1954-01-31,1976-12-31,BG,DPR,0.0586382685062578,0.113270741276109,-0.16743798919229
1954-01-31,1976-12-31,BG,DCX/NS,0.00984596048375459,-0.170573934722736,-0.181878029659524
1954-01-31,1976-12-31,BG,DROC,-0.139477217514121,0.0238815062074873,-0.223141631030577
